#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Host Connected,Button Down,Button Up,End of File
4186,07/29/2022 22:00:00,25.55,-57.16,7.87,,,,
4187,07/29/2022 22:15:00,25.60,-56.00,7.85,,,,
4188,07/29/2022 22:30:00,25.65,-55.00,7.83,,,,
4189,07/29/2022 22:45:00,25.67,-55.11,7.84,,,,
4190,07/29/2022 23:00:00,25.65,-55.25,7.84,,,,
4191,07/29/2022 23:15:00,25.67,-53.14,7.80,,,,
4192,07/29/2022 23:30:00,25.67,-51.92,7.78,,,,
4193,07/29/2022 23:45:00,25.70,-52.63,7.79,,,,
4194,07/30/2022 00:00:00,25.65,-50.67,7.76,,,,
4195,07/30/2022 00:15:00,25.65,-51.20,7.77,,,,
4196,07/30/2022 00:30:00,25.57,-52.02,7.78,,,,
4197,07/30/2022 00:45:00,25.55,-51.56,7.77,,,,
4198,07/30/2022 01:00:00,25.50,-52.13,7.78,,,,
4199,07/30/2022 01:15:00,25.48,-52.97,7.80,,,,
4200,07/30/2022 01:30:00,25.43,-53.92,7.82,,,,
4201,07/30/2022 01:45:00,25.45,-54.47,7.83,,,,
4202,07/30/2022 02:00:00,25.43,-53.56,7.81,,,,
4203,07/30/2022 02:15:00,25.43,-52.10,7.78,,,,
4204,07/30/2022 02:30:00,25.43,-49.91,7.75,,,,
4205,07/30/2022 02:45:00,25.48,-48.35,7.72,,,,
4206,07/30/2022 03:00:00,25.45,-47.10,7.70,,,,
4207,07/30/2022 03:15:00,25.38,-47.50,7.70,,,,
4208,07/30/2022 03:30:00,25.36,-48.60,7.72,,,,
4209,07/30/2022 03:45:00,25.36,-51.56,7.78,,,,
4210,07/30/2022 04:00:00,25.38,-49.36,7.74,,,,
4211,07/30/2022 04:15:00,25.40,-48.38,7.72,,,,
4212,07/30/2022 04:30:00,25.43,-49.61,7.74,,,,
4213,07/30/2022 04:45:00,25.48,-48.14,7.72,,,,
4214,07/30/2022 05:00:00,25.45,-50.45,7.76,,,,
4215,07/30/2022 05:15:00,25.43,-50.00,7.75,,,,
4216,07/30/2022 05:30:00,25.45,-47.66,7.71,,,,
4217,07/30/2022 05:45:00,25.50,-49.67,7.74,,,,
4218,07/30/2022 06:00:00,25.60,-51.55,7.77,,,,
4219,07/30/2022 06:15:00,25.77,-51.49,7.77,,,,
4220,07/30/2022 06:30:00,25.89,-49.17,7.73,,,,
4221,07/30/2022 06:45:00,25.91,-44.44,7.65,,,,
4222,07/30/2022 07:00:00,25.96,-47.50,7.70,,,,
4223,07/30/2022 07:15:00,25.99,-47.86,7.71,,,,
4224,07/30/2022 07:30:00,25.99,-46.91,7.69,,,,
4225,07/30/2022 07:45:00,26.08,-45.64,7.67,,,,
4226,07/30/2022 08:00:00,26.21,-42.55,7.62,,,,
4227,07/30/2022 08:15:00,26.23,-37.06,7.52,,,,
4228,07/30/2022 08:30:00,26.21,-43.75,7.64,,,,
4229,07/30/2022 08:45:00,26.06,-49.61,7.74,,,,
4230,07/30/2022 09:00:00,25.60,-54.13,7.82,,,,
4231,07/30/2022 09:15:00,25.55,-54.85,7.83,,,,
4232,07/30/2022 09:30:00,25.57,-55.67,7.85,,,,
4233,07/30/2022 09:45:00,25.57,-55.74,7.85,,,,
4234,07/30/2022 10:00:00,25.55,-55.55,7.84,,,,
4235,07/30/2022 10:15:00,25.60,-55.49,7.84,,,,
4236,07/30/2022 10:30:00,25.62,-55.75,7.85,,,,
4237,07/30/2022 10:45:00,25.65,-56.33,7.86,,,,
4238,07/30/2022 11:00:00,25.67,-56.16,7.85,,,,
4239,07/30/2022 11:15:00,25.77,-55.11,7.84,,,,
4240,07/30/2022 11:30:00,25.77,-55.06,7.83,,,,
4241,07/30/2022 11:45:00,25.87,-54.94,7.83,,,,
4242,07/30/2022 12:00:00,25.96,-51.97,7.78,,,,
4243,07/30/2022 12:15:00,26.06,-51.75,7.78,,,,
4244,07/30/2022 12:30:00,26.33,-51.42,7.77,,,,
4245,07/30/2022 12:45:00,26.55,-52.55,7.79,,,,
4246,07/30/2022 13:00:00,26.67,-53.77,7.81,,,,
4247,07/30/2022 13:15:00,26.67,-52.00,7.78,,,,
4248,07/30/2022 13:30:00,26.92,-51.86,7.78,,,,
4249,07/30/2022 13:45:00,27.01,-53.20,7.80,,,,
4250,07/30/2022 14:00:00,26.74,-56.69,7.86,,,,
4251,07/30/2022 14:15:00,26.74,-58.56,7.89,,,,
4252,07/30/2022 14:30:00,26.65,-58.83,7.90,,,,
4253,07/30/2022 14:45:00,26.55,-59.88,7.92,,,,
4254,07/30/2022 15:00:00,26.57,-59.11,7.90,,,,
4255,07/30/2022 15:15:00,26.62,-57.08,7.87,,,,
4256,07/30/2022 15:30:00,26.55,-56.72,7.86,,,,
4257,07/30/2022 15:45:00,26.57,-55.25,7.84,,,,
4258,07/30/2022 16:00:00,26.62,-54.95,7.83,,,,
4259,07/30/2022 16:15:00,26.72,-55.03,7.83,,,,
4260,07/30/2022 16:30:00,26.89,-52.33,7.78,,,,
4261,07/30/2022 16:45:00,27.04,-56.47,7.86,,,,
4262,07/30/2022 17:00:00,27.06,-57.35,7.87,,,,
4263,07/30/2022 17:15:00,27.01,-55.47,7.84,,,,
4264,07/30/2022 17:30:00,27.09,-57.44,7.87,,,,
4265,07/30/2022 17:45:00,27.11,-54.55,7.82,,,,
4266,07/30/2022 18:00:00,27.16,-58.03,7.88,,,,
4267,07/30/2022 18:15:00,27.23,-56.63,7.86,,,,
4268,07/30/2022 18:30:00,27.23,-55.78,7.84,,,,
4269,07/30/2022 18:45:00,27.28,-56.75,7.86,,,,
4270,07/30/2022 19:00:00,27.28,-56.56,7.86,,,,
4271,07/30/2022 19:15:00,27.21,-54.56,7.82,,,,
4272,07/30/2022 19:30:00,27.19,-53.08,7.80,,,,
4273,07/30/2022 19:45:00,27.23,-51.50,7.77,,,,
4274,07/30/2022 20:00:00,27.19,-53.85,7.81,,,,
4275,07/30/2022 20:15:00,27.06,-54.75,7.83,,,,
4276,07/30/2022 20:30:00,27.19,-57.64,7.88,,,,
4277,07/30/2022 20:45:00,26.74,-57.83,7.88,,,,
4278,07/30/2022 21:00:00,25.87,-57.03,7.87,,,,
4279,07/30/2022 21:15:00,25.65,-57.02,7.87,,,,
4280,07/30/2022 21:30:00,25.50,-57.94,7.89,,,,
4281,07/30/2022 21:45:00,25.45,-57.99,7.89,,,,
4282,07/30/2022 22:00:00,25.43,-58.16,7.89,,,,
4283,07/30/2022 22:15:00,25.40,-57.64,7.88,,,,
4284,07/30/2022 22:30:00,25.43,-56.95,7.87,,,,
4285,07/30/2022 22:45:00,25.38,-56.66,7.86,,,,
4286,07/30/2022 23:00:00,25.40,-56.42,7.86,,,,
4287,07/30/2022 23:15:00,25.38,-55.53,7.84,,,,
4288,07/30/2022 23:30:00,25.40,-54.19,7.82,,,,
4289,07/30/2022 23:45:00,25.38,-52.61,7.79,,,,
4290,07/31/2022 00:00:00,25.38,-52.22,7.79,,,,
4291,07/31/2022 00:15:00,25.38,-50.16,7.75,,,,
4292,07/31/2022 00:30:00,25.38,-49.39,7.74,,,,
4293,07/31/2022 00:45:00,25.36,-49.70,7.74,,,,
4294,07/31/2022 01:00:00,25.36,-48.02,7.71,,,,
4295,07/31/2022 01:15:00,25.33,-48.39,7.72,,,,
4296,07/31/2022 01:30:00,25.31,-51.35,7.77,,,,
4297,07/31/2022 01:45:00,25.31,-52.42,7.79,,,,
4298,07/31/2022 02:00:00,25.21,-52.05,7.78,,,,
4299,07/31/2022 02:15:00,25.16,-53.74,7.81,,,,
4300,07/31/2022 02:30:00,25.14,-54.17,7.82,,,,
4301,07/31/2022 02:45:00,25.11,-52.45,7.79,,,,
4302,07/31/2022 03:00:00,25.14,-48.13,7.72,,,,
4303,07/31/2022 03:15:00,25.14,-42.67,7.62,,,,
4304,07/31/2022 03:30:00,25.11,-43.81,7.64,,,,
4305,07/31/2022 03:45:00,25.02,-42.31,7.61,,,,
4306,07/31/2022 04:00:00,24.97,-48.11,7.72,,,,
4307,07/31/2022 04:15:00,25.02,-49.61,7.74,,,,
4308,07/31/2022 04:30:00,25.06,-48.85,7.73,,,,
4309,07/31/2022 04:45:00,25.11,-48.03,7.71,,,,
4310,07/31/2022 05:00:00,25.16,-49.08,7.73,,,,
4311,07/31/2022 05:15:00,25.19,-51.60,7.78,,,,
4312,07/31/2022 05:30:00,25.28,-52.00,7.78,,,,
4313,07/31/2022 05:45:00,25.33,-52.53,7.79,,,,
4314,07/31/2022 06:00:00,25.36,-52.64,7.79,,,,
4315,07/31/2022 06:15:00,25.48,-53.28,7.80,,,,
4316,07/31/2022 06:30:00,25.53,-52.05,7.78,,,,
4317,07/31/2022 06:45:00,25.60,-51.58,7.77,,,,
4318,07/31/2022 07:00:00,25.70,-51.69,7.78,,,,
4319,07/31/2022 07:15:00,25.77,-51.55,7.77,,,,
4320,07/31/2022 07:30:00,25.89,-50.45,7.75,,,,
4321,07/31/2022 07:45:00,26.01,-50.17,7.75,,,,
4322,07/31/2022 08:00:00,26.06,-49.56,7.74,,,,
4323,07/31/2022 08:15:00,26.13,-46.00,7.68,,,,
4324,07/31/2022 08:30:00,26.21,-45.14,7.66,,,,
4325,07/31/2022 08:45:00,26.28,-46.25,7.68,,,,
4326,07/31/2022 09:00:00,26.30,-50.78,7.76,,,,
4327,07/31/2022 09:15:00,26.16,-52.69,7.79,,,,
4328,07/31/2022 09:30:00,25.67,-55.97,7.85,,,,
4329,07/31/2022 09:45:00,25.60,-56.99,7.87,,,,
4330,07/31/2022 10:00:00,25.60,-57.42,7.88,,,,
4331,07/31/2022 10:15:00,25.62,-57.72,7.88,,,,
4332,07/31/2022 10:30:00,25.62,-57.83,7.88,,,,
4333,07/31/2022 10:45:00,25.65,-57.42,7.88,,,,
4334,07/31/2022 11:00:00,25.67,-57.70,7.88,,,,
4335,07/31/2022 11:15:00,25.67,-57.27,7.87,,,,
4336,07/31/2022 11:30:00,25.74,-57.35,7.87,,,,
4337,07/31/2022 11:45:00,25.79,-57.58,7.88,,,,
4338,07/31/2022 12:00:00,25.84,-56.02,7.85,,,,
4339,07/31/2022 12:15:00,25.87,-54.03,7.82,,,,
4340,07/31/2022 12:30:00,25.91,-56.02,7.85,,,,
4341,07/31/2022 12:45:00,26.04,-53.52,7.81,,,,
4342,07/31/2022 13:00:00,26.33,-54.39,7.82,,,,
4343,07/31/2022 13:15:00,26.57,-54.75,7.83,,,,
4344,07/31/2022 13:30:00,26.84,-55.03,7.83,,,,
4345,07/31/2022 13:45:00,26.92,-54.77,7.83,,,,
4346,07/31/2022 14:00:00,27.09,-55.47,7.84,,,,
4347,07/31/2022 14:15:00,27.06,-56.99,7.86,,,,
4348,07/31/2022 14:30:00,26.84,-57.31,7.87,,,,
4349,07/31/2022 14:45:00,26.62,-60.94,7.93,,,,
4350,07/31/2022 15:00:00,26.50,-60.86,7.93,,,,
4351,07/31/2022 15:15:00,26.45,-60.64,7.93,,,,
4352,07/31/2022 15:30:00,26.45,-60.24,7.92,,,,
4353,07/31/2022 15:45:00,26.40,-59.22,7.91,,,,
4354,07/31/2022 16:00:00,26.40,-57.67,7.88,,,,
4355,07/31/2022 16:15:00,26.65,-57.25,7.87,,,,
4356,07/31/2022 16:30:00,26.89,-59.10,7.90,,,,
4357,07/31/2022 16:45:00,26.96,-56.94,7.86,,,,
4358,07/31/2022 17:00:00,27.01,-55.72,7.84,,,,
4359,07/31/2022 17:15:00,26.92,-54.95,7.83,,,,
4360,07/31/2022 17:30:00,26.79,-55.85,7.85,,,,
4361,07/31/2022 17:45:00,26.70,-57.42,7.87,,,,
4362,07/31/2022 18:00:00,26.62,-57.36,7.87,,,,
4363,07/31/2022 18:15:00,26.60,-57.22,7.87,,,,
4364,07/31/2022 18:30:00,26.57,-57.53,7.88,,,,
4365,07/31/2022 18:45:00,26.55,-54.86,7.83,,,,
4366,07/31/2022 19:00:00,26.52,-58.05,7.88,,,,
4367,07/31/2022 19:15:00,26.52,-52.47,7.79,,,,
4368,07/31/2022 19:30:00,26.50,-54.88,7.83,,,,
4369,07/31/2022 19:45:00,26.45,-50.55,7.75,,,,
4370,07/31/2022 20:00:00,26.50,-48.06,7.71,,,,
4371,07/31/2022 20:15:00,26.62,-47.33,7.70,,,,
4372,07/31/2022 20:30:00,26.65,-47.19,7.70,,,,
4373,07/31/2022 20:45:00,26.65,-47.70,7.70,,,,
4374,07/31/2022 21:00:00,26.55,-53.19,7.80,,,,
4375,07/31/2022 21:15:00,26.38,-58.33,7.89,,,,
4376,07/31/2022 21:30:00,26.26,-58.75,7.90,,,,
4377,07/31/2022 21:45:00,25.70,-59.22,7.91,,,,
4378,07/31/2022 22:00:00,25.53,-59.33,7.91,,,,
4379,07/31/2022 22:15:00,25.45,-59.45,7.91,,,,
4380,07/31/2022 22:30:00,25.45,-59.64,7.92,,,,
4381,07/31/2022 22:45:00,25.45,-59.08,7.91,,,,
4382,07/31/2022 23:00:00,25.43,-58.78,7.90,,,,
4383,07/31/2022 23:15:00,25.38,-58.56,7.90,,,,
4384,07/31/2022 23:30:00,25.40,-58.50,7.90,,,,
4385,07/31/2022 23:45:00,25.40,-58.30,7.89,,,,
4386,08/01/2022 00:00:00,25.48,-58.22,7.89,,,,
4387,08/01/2022 00:15:00,25.48,-57.80,7.88,,,,
4388,08/01/2022 00:30:00,25.48,-57.42,7.88,,,,
4389,08/01/2022 00:45:00,25.48,-54.52,7.83,,,,
4390,08/01/2022 01:00:00,25.48,-52.53,7.79,,,,
4391,08/01/2022 01:15:00,25.48,-50.95,7.76,,,,
4392,08/01/2022 01:30:00,25.45,-48.75,7.73,,,,
4393,08/01/2022 01:45:00,25.43,-50.17,7.75,,,,
4394,08/01/2022 02:00:00,25.40,-48.30,7.72,,,,
4395,08/01/2022 02:15:00,25.40,-48.78,7.73,,,,
4396,08/01/2022 02:30:00,25.43,-53.67,7.81,,,,
4397,08/01/2022 02:45:00,25.45,-55.97,7.85,,,,
4398,08/01/2022 03:00:00,25.40,-57.86,7.88,,,,
4399,08/01/2022 03:15:00,25.36,-57.85,7.88,,,,
4400,08/01/2022 03:30:00,25.38,-55.95,7.85,,,,
4401,08/01/2022 03:45:00,25.38,-52.35,7.79,,,,
4402,08/01/2022 04:00:00,25.38,-48.75,7.73,,,,
4403,08/01/2022 04:15:00,25.40,-47.69,7.71,,,,
4404,08/01/2022 04:30:00,25.38,-45.85,7.68,,,,
4405,08/01/2022 04:45:00,25.31,-45.49,7.67,,,,
4406,08/01/2022 05:00:00,25.28,-48.00,7.71,,,,
4407,08/01/2022 05:15:00,25.26,-52.72,7.80,,,,
4408,08/01/2022 05:30:00,25.26,-52.13,7.79,,,,
4409,08/01/2022 05:45:00,25.21,-50.92,7.76,,,,
4410,08/01/2022 06:00:00,25.16,-51.28,7.77,,,,
4411,08/01/2022 06:15:00,25.16,-51.35,7.77,,,,
4412,08/01/2022 06:30:00,25.14,-52.03,7.78,,,,
4413,08/01/2022 06:45:00,25.11,-52.70,7.80,,,,
4414,08/01/2022 07:00:00,25.14,-53.38,7.81,,,,
4415,08/01/2022 07:15:00,25.26,-53.31,7.81,,,,
4416,08/01/2022 07:30:00,25.33,-52.06,7.78,,,,
4417,08/01/2022 07:45:00,25.48,-50.75,7.76,,,,
4418,08/01/2022 08:00:00,25.62,-50.25,7.75,,,,
4419,08/01/2022 08:15:00,25.77,-49.36,7.74,,,,
4420,08/01/2022 08:30:00,25.89,-47.44,7.70,,,,
4421,08/01/2022 08:45:00,25.94,-47.95,7.71,,,,
4422,08/01/2022 09:00:00,25.94,-45.17,7.66,,,,
4423,08/01/2022 09:15:00,25.94,-44.66,7.65,,,,
4424,08/01/2022 09:30:00,25.91,-48.19,7.71,,,,
4425,08/01/2022 09:45:00,25.89,-53.14,7.80,,,,
4426,08/01/2022 10:00:00,24.97,-56.67,7.87,,,,
4427,08/01/2022 10:15:00,24.73,-57.10,7.87,,,,
4428,08/01/2022 10:30:00,24.60,-57.47,7.88,,,,
4429,08/01/2022 10:45:00,24.34,-57.44,7.88,,,,
4430,08/01/2022 11:00:00,24.58,-57.64,7.88,,,,
4431,08/01/2022 11:15:00,24.68,-57.60,7.88,,,,
4432,08/01/2022 11:30:00,24.63,-58.06,7.89,,,,
4433,08/01/2022 11:45:00,24.44,-24.14,7.30,,,,
4434,08/01/2022 12:00:00,24.39,-19.61,7.22,,,,
4435,08/01/2022 12:15:00,24.48,-18.55,7.20,,,,
4436,08/01/2022 12:30:00,24.90,-18.88,7.20,,,,
4437,08/01/2022 12:45:00,25.84,-19.20,7.21,,,,
4438,08/01/2022 13:00:00,25.87,-16.80,7.17,,,,
4439,08/01/2022 13:15:00,25.57,-16.44,7.16,,,,
4440,08/01/2022 13:30:00,25.28,-16.38,7.16,,,,
4441,08/01/2022 13:45:00,24.99,-16.02,7.15,,,,
4442,08/01/2022 14:00:00,24.73,-16.20,7.16,,,,
4443,08/01/2022 14:15:00,24.48,-14.97,7.14,,,,
4444,08/01/2022 14:30:00,24.29,-14.22,7.12,,,,
4445,08/01/2022 14:45:00,24.05,-13.34,7.11,,,,
4446,08/01/2022 15:00:00,23.81,-12.73,7.10,,,,
4447,08/01/2022 15:15:00,23.74,-12.42,7.09,,,,
4448,08/01/2022 15:30:00,23.59,-12.17,7.09,,,,
4449,08/01/2022 15:45:00,23.54,-12.16,7.09,,,,
4450,08/01/2022 16:00:00,23.47,-12.19,7.09,,,,
4451,08/01/2022 16:15:00,23.47,-12.38,7.09,,,,
4452,08/01/2022 16:30:00,23.52,-12.70,7.10,,,,
4453,08/01/2022 16:45:00,23.57,-12.91,7.10,,,,
4454,08/01/2022 17:00:00,23.59,-12.83,7.10,,,,
4455,08/01/2022 17:15:00,23.64,-12.86,7.10,,,,
4456,08/01/2022 17:30:00,23.66,-12.94,7.10,,,,
4457,08/01/2022 17:45:00,23.71,-13.06,7.10,,,,
4458,08/01/2022 18:00:00,23.76,-13.14,7.10,,,,
4459,08/01/2022 18:15:00,23.81,-13.20,7.11,,,,
4460,08/01/2022 18:30:00,23.86,-13.27,7.11,,,,
4461,08/01/2022 18:45:00,23.91,-13.33,7.11,,,,
4462,08/01/2022 19:00:00,23.95,-13.45,7.11,,,,
4463,08/01/2022 19:15:00,23.98,-13.56,7.11,,,,
4464,08/01/2022 19:30:00,24.00,-13.59,7.11,,,,
4465,08/01/2022 19:45:00,24.00,-13.67,7.11,,,,
4466,08/01/2022 20:00:00,24.03,-13.89,7.12,,,,
4467,08/01/2022 20:15:00,23.95,-14.70,7.13,,,,
4468,08/01/2022 20:30:00,23.95,-13.17,7.11,,,,
4469,08/01/2022 20:45:00,24.00,-13.17,7.11,,,,
4470,08/01/2022 21:00:00,24.07,-13.48,7.11,,,,
4471,08/01/2022 21:15:00,24.12,-13.78,7.12,,,,
4472,08/01/2022 21:30:00,24.15,-14.05,7.12,,,,
4473,08/01/2022 21:45:00,24.15,-14.22,7.12,,,,
4474,08/01/2022 22:00:00,24.15,-14.45,7.13,,,,
4475,08/01/2022 22:15:00,24.12,-14.83,7.13,,,,
4476,08/01/2022 22:30:00,24.10,-15.25,7.14,,,,
4477,08/01/2022 22:45:00,24.07,-15.53,7.15,,,,
4478,08/01/2022 23:00:00,24.03,-15.66,7.15,,,,
4479,08/01/2022 23:15:00,24.00,-15.75,7.15,,,,
4480,08/01/2022 23:30:00,23.98,-15.89,7.15,,,,
4481,08/01/2022 23:45:00,23.95,-15.97,7.15,,,,
4482,08/02/2022 00:00:00,23.93,-15.97,7.15,,,,
4483,08/02/2022 00:15:00,23.93,-15.88,7.15,,,,
4484,08/02/2022 00:30:00,23.91,-15.89,7.15,,,,
4485,08/02/2022 00:45:00,23.88,-15.94,7.15,,,,
4486,08/02/2022 01:00:00,23.86,-16.11,7.16,,,,
4487,08/02/2022 01:15:00,23.83,-16.36,7.16,,,,
4488,08/02/2022 01:30:00,23.83,-16.56,7.16,,,,
4489,08/02/2022 01:45:00,23.81,-16.78,7.17,,,,
4490,08/02/2022 02:00:00,23.81,-16.98,7.17,,,,
4491,08/02/2022 02:15:00,23.79,-17.19,7.18,,,,
4492,08/02/2022 02:30:00,23.79,-17.34,7.18,,,,
4493,08/02/2022 02:45:00,23.76,-17.47,7.18,,,,
4494,08/02/2022 03:00:00,23.76,-17.52,7.18,,,,
4495,08/02/2022 03:15:00,23.74,-17.53,7.18,,,,
4496,08/02/2022 03:30:00,23.74,-17.56,7.18,,,,
4497,08/02/2022 03:45:00,23.74,-17.55,7.18,,,,
4498,08/02/2022 04:00:00,23.71,-17.50,7.18,,,,
4499,08/02/2022 04:15:00,23.71,-17.45,7.18,,,,
4500,08/02/2022 04:30:00,23.69,-17.41,7.18,,,,
4501,08/02/2022 04:45:00,23.69,-17.34,7.18,,,,
4502,08/02/2022 05:00:00,23.66,-17.22,7.18,,,,
4503,08/02/2022 05:15:00,23.66,-17.11,7.17,,,,
4504,08/02/2022 05:30:00,23.64,-17.02,7.17,,,,
4505,08/02/2022 05:45:00,23.66,-16.31,7.16,,,,
4506,08/02/2022 06:00:00,23.66,-15.22,7.14,,,,
4507,08/02/2022 06:15:00,23.62,-16.14,7.16,,,,
4508,08/02/2022 06:30:00,23.52,-13.00,7.10,,,,
4509,08/02/2022 06:45:00,23.47,-13.06,7.10,,,,
4510,08/02/2022 07:00:00,23.47,-12.42,7.09,,,,
4511,08/02/2022 07:15:00,23.45,-12.59,7.10,,,,
4512,08/02/2022 07:30:00,23.42,-12.48,7.09,,,,
4513,08/02/2022 07:45:00,23.40,-12.77,7.10,,,,
4514,08/02/2022 08:00:00,23.33,-11.27,7.07,,,,
4515,08/02/2022 08:15:00,23.28,-10.42,7.06,,,,
4516,08/02/2022 08:30:00,23.21,-10.19,7.05,,,,
4517,08/02/2022 08:45:00,23.16,-10.09,7.05,,,,
4518,08/02/2022 09:00:00,23.09,-9.77,7.05,,,,
4519,08/02/2022 09:15:00,23.09,-9.75,7.05,,,,
4520,08/02/2022 09:30:00,23.04,-9.73,7.05,,,,
4521,08/02/2022 09:45:00,23.02,-9.53,7.04,,,,
4522,08/02/2022 10:00:00,23.04,-9.42,7.04,,,,
4523,08/02/2022 10:15:00,23.06,-9.30,7.04,,,,
4524,08/02/2022 10:30:00,23.09,-9.00,7.03,,,,
4525,08/02/2022 10:45:00,23.11,-8.94,7.03,,,,
4526,08/02/2022 11:00:00,23.14,-8.48,7.02,,,,
4527,08/02/2022 11:15:00,23.18,-8.41,7.02,,,,
4528,08/02/2022 11:30:00,23.23,-8.16,7.02,,,,
4529,08/02/2022 11:45:00,23.26,-7.91,7.01,,,,
4530,08/02/2022 12:00:00,23.33,-7.92,7.01,,,,
4531,08/02/2022 12:15:00,23.42,-7.94,7.01,,,,
4532,08/02/2022 12:30:00,23.50,-7.86,7.01,,,,
4533,08/02/2022 12:45:00,23.57,-7.75,7.01,,,,
4534,08/02/2022 13:00:00,23.66,-7.70,7.01,,,,
4535,08/02/2022 13:15:00,23.76,-7.44,7.00,,,,
4536,08/02/2022 13:30:00,23.86,-7.31,7.00,,,,
4537,08/02/2022 13:45:00,23.95,-7.17,7.00,,,,
4538,08/02/2022 14:00:00,24.00,-6.89,7.00,,,,
4539,08/02/2022 14:15:00,24.03,-6.89,7.00,,,,
4540,08/02/2022 14:30:00,24.05,-7.03,7.00,,,,
4541,08/02/2022 14:45:00,24.07,-7.13,7.00,,,,
4542,08/02/2022 15:00:00,24.03,-7.16,7.00,,,,
4543,08/02/2022 15:15:00,24.03,-7.50,7.01,,,,
4544,08/02/2022 15:30:00,24.05,-7.66,7.01,,,,
4545,08/02/2022 15:45:00,24.03,-7.72,7.01,,,,
4546,08/02/2022 16:00:00,24.00,-7.83,7.01,,,,
4547,08/02/2022 16:15:00,24.00,-8.13,7.02,,,,
4548,08/02/2022 16:30:00,24.05,-8.47,7.02,,,,
4549,08/02/2022 16:45:00,24.10,-8.73,7.03,,,,
4550,08/02/2022 17:00:00,24.17,-9.00,7.03,,,,
4551,08/02/2022 17:15:00,24.24,-8.81,7.03,,,,
4552,08/02/2022 17:30:00,24.32,-8.69,7.03,,,,
4553,08/02/2022 17:45:00,24.36,-8.80,7.03,,,,
4554,08/02/2022 18:00:00,24.44,-8.97,7.03,,,,
4555,08/02/2022 18:15:00,24.48,-9.14,7.03,,,,
4556,08/02/2022 18:30:00,24.53,-9.38,7.04,,,,
4557,08/02/2022 18:45:00,24.56,-9.67,7.04,,,,
4558,08/02/2022 19:00:00,24.60,-9.84,7.05,,,,
4559,08/02/2022 19:15:00,24.63,-9.94,7.05,,,,
4560,08/02/2022 19:30:00,24.65,-10.13,7.05,,,,
4561,08/02/2022 19:45:00,24.70,-10.39,7.06,,,,
4562,08/02/2022 20:00:00,24.73,-10.50,7.06,,,,
4563,08/02/2022 20:15:00,24.75,-10.63,7.06,,,,
4564,08/02/2022 20:30:00,24.77,-10.77,7.06,,,,
4565,08/02/2022 20:45:00,25.11,-8.67,7.03,,,,
4566,08/02/2022 21:00:00,25.04,-8.58,7.02,,,,
4567,08/02/2022 21:15:00,25.06,-9.22,7.04,,,,
4568,08/02/2022 21:30:00,25.09,-9.67,7.04,,,,
4569,08/02/2022 21:45:00,25.02,-9.88,7.05,,,,
4570,08/02/2022 22:00:00,24.92,-10.56,7.06,,,,
4571,08/02/2022 22:15:00,24.82,-11.13,7.07,,,,
4572,08/02/2022 22:30:00,24.75,-11.47,7.08,,,,
4573,08/02/2022 22:45:00,24.70,-11.83,7.08,,,,
4574,08/02/2022 23:00:00,24.65,-12.16,7.09,,,,
4575,08/02/2022 23:15:00,24.60,-12.47,7.09,,,,
4576,08/02/2022 23:30:00,24.56,-12.77,7.10,,,,
4577,08/02/2022 23:45:00,24.53,-13.05,7.10,,,,
4578,08/03/2022 00:00:00,24.51,-13.36,7.11,,,,
4579,08/03/2022 00:15:00,24.51,-13.69,7.11,,,,
4580,08/03/2022 00:30:00,24.48,-14.00,7.12,,,,
4581,08/03/2022 00:45:00,24.46,-14.30,7.12,,,,
4582,08/03/2022 01:00:00,24.44,-14.56,7.13,,,,
4583,08/03/2022 01:15:00,24.44,-14.81,7.13,,,,
4584,08/03/2022 01:30:00,24.41,-15.02,7.14,,,,
4585,08/03/2022 01:45:00,24.39,-15.22,7.14,,,,
4586,08/03/2022 02:00:00,24.36,-15.41,7.14,,,,
4587,08/03/2022 02:15:00,24.36,-15.59,7.15,,,,
4588,08/03/2022 02:30:00,24.34,-15.80,7.15,,,,
4589,08/03/2022 02:45:00,24.32,-15.97,7.15,,,,
4590,08/03/2022 03:00:00,24.32,-16.16,7.16,,,,
4591,08/03/2022 03:15:00,24.29,-16.34,7.16,,,,
4592,08/03/2022 03:30:00,24.27,-16.50,7.16,,,,
4593,08/03/2022 03:45:00,24.27,-16.69,7.17,,,,
4594,08/03/2022 04:00:00,24.24,-16.86,7.17,,,,
4595,08/03/2022 04:15:00,24.22,-17.05,7.17,,,,
4596,08/03/2022 04:30:00,24.19,-17.22,7.18,,,,
4597,08/03/2022 04:45:00,24.17,-17.39,7.18,,,,
4598,08/03/2022 05:00:00,24.17,-17.56,7.18,,,,
4599,08/03/2022 05:15:00,24.15,-17.72,7.19,,,,
4600,08/03/2022 05:30:00,24.12,-17.88,7.19,,,,
4601,08/03/2022 05:45:00,24.10,-18.03,7.19,,,,
4602,08/03/2022 06:00:00,24.10,-18.19,7.19,,,,
4603,08/03/2022 06:15:00,24.00,-18.06,7.19,,,,
4604,08/03/2022 06:30:00,23.83,-18.86,7.21,,,,
4605,08/03/2022 06:45:00,23.81,-18.86,7.21,,,,
4606,08/03/2022 07:00:00,23.69,-19.36,7.21,,,,
