#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Host Connected,Button Up,Start pH Calibration,Cancel pH Calibration,End of File
5602,10/25/2022 16:05:27,22.03,-17.83,7.07,,,,,,
5603,10/25/2022 16:20:27,22.01,-17.75,7.06,,,,,,
5604,10/25/2022 16:35:27,21.99,-17.67,7.06,,,,,,
5605,10/25/2022 16:50:27,21.96,-17.59,7.06,,,,,,
5606,10/25/2022 17:05:27,21.94,-17.50,7.06,,,,,,
5607,10/25/2022 17:20:27,21.91,-17.45,7.06,,,,,,
5608,10/25/2022 17:35:27,21.89,-17.41,7.06,,,,,,
5609,10/25/2022 17:50:27,21.89,-17.36,7.06,,,,,,
5610,10/25/2022 18:05:27,21.84,-17.28,7.06,,,,,,
5611,10/25/2022 18:20:27,21.84,-17.19,7.05,,,,,,
5612,10/25/2022 18:35:27,21.82,-17.22,7.05,,,,,,
5613,10/25/2022 18:50:27,21.80,-17.19,7.05,,,,,,
5614,10/25/2022 19:05:27,21.80,-17.16,7.05,,,,,,
5615,10/25/2022 19:20:27,21.77,-17.11,7.05,,,,,,
5616,10/25/2022 19:35:27,21.77,-17.06,7.05,,,,,,
5617,10/25/2022 19:50:27,21.75,-17.02,7.05,,,,,,
5618,10/25/2022 20:05:27,21.72,-16.97,7.05,,,,,,
5619,10/25/2022 20:20:27,21.70,-16.94,7.05,,,,,,
5620,10/25/2022 20:35:27,21.72,-16.91,7.05,,,,,,
5621,10/25/2022 20:50:27,21.70,-16.86,7.05,,,,,,
5622,10/25/2022 21:05:27,21.70,-16.83,7.05,,,,,,
5623,10/25/2022 21:20:27,21.68,-16.80,7.05,,,,,,
5624,10/25/2022 21:35:27,21.65,-16.77,7.05,,,,,,
5625,10/25/2022 21:50:27,21.65,-16.73,7.05,,,,,,
5626,10/25/2022 22:05:27,21.68,-16.69,7.05,,,,,,
5627,10/25/2022 22:20:27,21.65,-16.66,7.04,,,,,,
5628,10/25/2022 22:35:27,21.63,-16.63,7.04,,,,,,
5629,10/25/2022 22:50:27,21.63,-16.58,7.04,,,,,,
5630,10/25/2022 23:05:27,21.63,-16.56,7.04,,,,,,
5631,10/25/2022 23:20:27,21.63,-16.52,7.04,,,,,,
5632,10/25/2022 23:35:27,21.63,-16.47,7.04,,,,,,
5633,10/25/2022 23:50:27,21.63,-16.44,7.04,,,,,,
5634,10/26/2022 00:05:27,21.60,-16.42,7.04,,,,,,
5635,10/26/2022 00:20:27,21.60,-16.41,7.04,,,,,,
5636,10/26/2022 00:35:27,21.60,-16.38,7.04,,,,,,
5637,10/26/2022 00:50:27,21.60,-16.33,7.04,,,,,,
5638,10/26/2022 01:05:27,21.60,-16.27,7.04,,,,,,
5639,10/26/2022 01:20:27,21.60,-16.25,7.04,,,,,,
5640,10/26/2022 01:35:27,21.58,-16.23,7.04,,,,,,
5641,10/26/2022 01:50:27,21.58,-16.20,7.04,,,,,,
5642,10/26/2022 02:05:27,21.58,-16.17,7.04,,,,,,
5643,10/26/2022 02:20:27,21.60,-16.13,7.04,,,,,,
5644,10/26/2022 02:35:27,21.58,-16.08,7.03,,,,,,
5645,10/26/2022 02:50:27,21.58,-16.08,7.03,,,,,,
5646,10/26/2022 03:05:27,21.58,-16.06,7.03,,,,,,
5647,10/26/2022 03:20:27,21.56,-16.05,7.03,,,,,,
5648,10/26/2022 03:35:27,21.56,-16.03,7.03,,,,,,
5649,10/26/2022 03:50:27,21.56,-16.00,7.03,,,,,,
5650,10/26/2022 04:05:27,21.56,-15.98,7.03,,,,,,
5651,10/26/2022 04:20:27,21.58,-15.97,7.03,,,,,,
5652,10/26/2022 04:35:27,21.58,-15.95,7.03,,,,,,
5653,10/26/2022 04:50:27,21.58,-15.91,7.03,,,,,,
5654,10/26/2022 05:05:27,21.58,-15.88,7.03,,,,,,
5655,10/26/2022 05:20:27,21.58,-15.86,7.03,,,,,,
5656,10/26/2022 05:35:27,21.58,-15.81,7.03,,,,,,
5657,10/26/2022 05:50:27,21.58,-15.83,7.03,,,,,,
5658,10/26/2022 06:05:27,21.58,-15.83,7.03,,,,,,
5659,10/26/2022 06:20:27,21.56,-15.84,7.03,,,,,,
5660,10/26/2022 06:35:27,21.56,-15.80,7.03,,,,,,
5661,10/26/2022 06:50:27,21.56,-15.75,7.03,,,,,,
5662,10/26/2022 07:05:27,21.58,-15.70,7.03,,,,,,
5663,10/26/2022 07:20:27,21.56,-15.66,7.03,,,,,,
5664,10/26/2022 07:35:27,21.56,-15.69,7.03,,,,,,
5665,10/26/2022 07:50:27,21.56,-15.75,7.03,,,,,,
5666,10/26/2022 08:05:27,21.56,-15.73,7.03,,,,,,
5667,10/26/2022 08:20:27,21.58,-15.67,7.03,,,,,,
5668,10/26/2022 08:35:27,21.58,-15.63,7.03,,,,,,
5669,10/26/2022 08:50:27,21.58,-15.59,7.03,,,,,,
5670,10/26/2022 09:05:27,21.58,-15.67,7.03,,,,,,
5671,10/26/2022 09:20:27,21.58,-15.69,7.03,,,,,,
5672,10/26/2022 09:35:27,21.58,-15.61,7.03,,,,,,
5673,10/26/2022 09:50:27,21.60,-15.55,7.03,,,,,,
5674,10/26/2022 10:05:27,21.63,-15.47,7.02,,,,,,
5675,10/26/2022 10:20:27,21.65,-15.44,7.02,,,,,,
5676,10/26/2022 10:35:27,21.68,-15.42,7.02,,,,,,
5677,10/26/2022 10:50:27,21.70,-15.41,7.02,,,,,,
5678,10/26/2022 11:05:27,21.75,-15.41,7.02,,,,,,
5679,10/26/2022 11:20:27,21.77,-15.38,7.02,,,,,,
5680,10/26/2022 11:35:27,21.80,-15.34,7.02,,,,,,
5681,10/26/2022 11:50:27,21.82,-15.34,7.02,,,,,,
5682,10/26/2022 12:05:27,21.87,-15.31,7.02,,,,,,
5683,10/26/2022 12:20:27,21.94,-15.39,7.02,,,,,,
5684,10/26/2022 12:35:27,22.01,-15.42,7.02,,,,,,
5685,10/26/2022 12:50:27,22.06,-15.41,7.02,,,,,,
5686,10/26/2022 13:05:27,22.11,-15.48,7.02,,,,,,
5687,10/26/2022 13:20:27,22.15,-15.50,7.02,,,,,,
5688,10/26/2022 13:35:27,22.23,-15.47,7.02,,,,,,
5689,10/26/2022 13:50:27,22.30,-15.42,7.02,,,,,,
5690,10/26/2022 14:05:27,22.39,-15.39,7.02,,,,,,
5691,10/26/2022 14:20:27,22.47,-15.38,7.02,,,,,,
5692,10/26/2022 14:35:27,22.54,-15.31,7.02,,,,,,
5693,10/26/2022 14:50:27,22.61,-15.27,7.02,,,,,,
5694,10/26/2022 15:05:27,22.66,-15.22,7.02,,,,,,
5695,10/26/2022 15:20:27,22.66,-15.19,7.02,,,,,,
5696,10/26/2022 15:35:27,22.66,-15.19,7.02,,,,,,
5697,10/26/2022 15:50:27,22.85,-15.22,7.02,,,,,,
5698,10/26/2022 16:05:27,22.97,-15.17,7.02,,,,,,
5699,10/26/2022 16:20:27,23.06,-15.11,7.02,,,,,,
5700,10/26/2022 16:35:27,23.09,-15.08,7.02,,,,,,
5701,10/26/2022 16:50:27,23.06,-15.14,7.02,,,,,,
5702,10/26/2022 17:05:27,23.02,-15.19,7.02,,,,,,
5703,10/26/2022 17:20:27,23.02,-15.17,7.02,,,,,,
5704,10/26/2022 17:35:27,22.99,-15.16,7.02,,,,,,
5705,10/26/2022 17:50:27,22.94,-15.20,7.02,,,,,,
5706,10/26/2022 18:05:27,22.87,-15.06,7.02,,,,,,
5707,10/26/2022 18:20:27,22.80,-14.86,7.01,,,,,,
5708,10/26/2022 18:35:27,22.78,-14.88,7.01,,,,,,
5709,10/26/2022 18:50:27,22.73,-15.00,7.02,,,,,,
5710,10/26/2022 19:05:27,22.66,-15.20,7.02,,,,,,
5711,10/26/2022 19:20:27,22.61,-15.20,7.02,,,,,,
5712,10/26/2022 19:35:27,22.56,-15.16,7.02,,,,,,
5713,10/26/2022 19:50:27,22.56,-15.11,7.02,,,,,,
5714,10/26/2022 20:05:27,22.51,-15.05,7.02,,,,,,
5715,10/26/2022 20:20:27,22.47,-15.05,7.02,,,,,,
5716,10/26/2022 20:35:27,22.42,-15.00,7.02,,,,,,
5717,10/26/2022 20:50:27,22.39,-14.97,7.01,,,,,,
5718,10/26/2022 21:05:27,22.42,-14.97,7.01,,,,,,
5719,10/26/2022 21:20:27,22.39,-14.95,7.01,,,,,,
5720,10/26/2022 21:35:27,22.35,-14.98,7.02,,,,,,
5721,10/26/2022 21:50:27,22.32,-14.94,7.01,,,,,,
5722,10/26/2022 22:05:27,22.27,-14.91,7.01,,,,,,
5723,10/26/2022 22:20:27,22.30,-14.92,7.01,,,,,,
5724,10/26/2022 22:35:27,22.30,-14.89,7.01,,,,,,
5725,10/26/2022 22:50:27,22.25,-14.92,7.01,,,,,,
5726,10/26/2022 23:05:27,22.23,-14.91,7.01,,,,,,
5727,10/26/2022 23:20:27,22.18,-14.88,7.01,,,,,,
5728,10/26/2022 23:35:27,22.18,-14.89,7.01,,,,,,
5729,10/26/2022 23:50:27,22.20,-14.89,7.01,,,,,,
5730,10/27/2022 00:05:27,22.15,-14.88,7.01,,,,,,
5731,10/27/2022 00:20:27,22.13,-14.89,7.01,,,,,,
5732,10/27/2022 00:35:27,22.08,-14.86,7.01,,,,,,
5733,10/27/2022 00:50:27,22.06,-14.86,7.01,,,,,,
5734,10/27/2022 01:05:27,22.06,-14.88,7.01,,,,,,
5735,10/27/2022 01:20:27,22.03,-14.84,7.01,,,,,,
5736,10/27/2022 01:35:27,22.01,-14.88,7.01,,,,,,
5737,10/27/2022 01:50:27,21.96,-14.84,7.01,,,,,,
5738,10/27/2022 02:05:27,21.91,-14.84,7.01,,,,,,
5739,10/27/2022 02:20:27,21.89,-14.86,7.01,,,,,,
5740,10/27/2022 02:35:27,21.89,-14.84,7.01,,,,,,
5741,10/27/2022 02:50:27,21.87,-14.88,7.01,,,,,,
5742,10/27/2022 03:05:27,21.82,-14.84,7.01,,,,,,
5743,10/27/2022 03:20:27,21.77,-14.84,7.01,,,,,,
5744,10/27/2022 03:35:27,21.72,-14.86,7.01,,,,,,
5745,10/27/2022 03:50:27,21.72,-14.88,7.01,,,,,,
5746,10/27/2022 04:05:27,21.72,-14.86,7.01,,,,,,
5747,10/27/2022 04:20:27,21.68,-14.88,7.01,,,,,,
5748,10/27/2022 04:35:27,21.63,-14.88,7.01,,,,,,
5749,10/27/2022 04:50:27,21.58,-14.89,7.01,,,,,,
5750,10/27/2022 05:05:27,21.53,-14.89,7.01,,,,,,
5751,10/27/2022 05:20:27,21.53,-14.91,7.01,,,,,,
5752,10/27/2022 05:35:27,21.51,-14.91,7.01,,,,,,
5753,10/27/2022 05:50:27,21.46,-14.91,7.01,,,,,,
5754,10/27/2022 06:05:27,21.41,-14.92,7.01,,,,,,
5755,10/27/2022 06:20:27,21.37,-14.94,7.01,,,,,,
5756,10/27/2022 06:35:27,21.32,-14.95,7.01,,,,,,
5757,10/27/2022 06:50:27,21.34,-14.95,7.01,,,,,,
5758,10/27/2022 07:05:27,21.29,-14.95,7.01,,,,,,
5759,10/27/2022 07:20:27,21.25,-14.95,7.01,,,,,,
5760,10/27/2022 07:35:27,21.20,-14.95,7.01,,,,,,
5761,10/27/2022 07:50:27,21.15,-14.97,7.02,,,,,,
5762,10/27/2022 08:05:27,21.15,-15.00,7.02,,,,,,
5763,10/27/2022 08:20:27,21.22,-15.00,7.02,,,,,,
5764,10/27/2022 08:35:27,21.22,-14.98,7.02,,,,,,
5765,10/27/2022 08:50:27,21.25,-15.00,7.02,,,,,,
5766,10/27/2022 09:05:27,21.34,-15.05,7.02,,,,,,
5767,10/27/2022 09:20:27,21.56,-15.05,7.02,,,,,,
5768,10/27/2022 09:35:27,21.84,-15.08,7.02,,,,,,
5769,10/27/2022 09:50:27,22.08,-15.08,7.02,,,,,,
5770,10/27/2022 10:05:27,22.15,-15.03,7.02,,,,,,
5771,10/27/2022 10:20:27,22.20,-15.03,7.02,,,,,,
5772,10/27/2022 10:35:27,22.27,-15.03,7.02,,,,,,
5773,10/27/2022 10:50:27,22.37,-15.00,7.02,,,,,,
5774,10/27/2022 11:05:27,22.47,-14.98,7.02,,,,,,
5775,10/27/2022 11:20:27,22.58,-14.95,7.01,,,,,,
5776,10/27/2022 11:35:27,22.68,-14.89,7.01,,,,,,
5777,10/27/2022 11:50:27,22.78,-14.86,7.01,,,,,,
5778,10/27/2022 12:05:27,22.90,-14.83,7.01,,,,,,
5779,10/27/2022 12:20:27,23.02,-14.78,7.01,,,,,,
5780,10/27/2022 12:35:27,23.16,-14.75,7.01,,,,,,
5781,10/27/2022 12:50:27,23.28,-14.70,7.01,,,,,,
5782,10/27/2022 13:05:27,23.42,-14.66,7.01,,,,,,
5783,10/27/2022 13:20:27,23.50,-14.58,7.01,,,,,,
5784,10/27/2022 13:35:27,23.47,-14.50,7.01,,,,,,
5785,10/27/2022 13:50:27,23.45,-14.45,7.01,,,,,,
5786,10/27/2022 14:05:27,23.45,-14.47,7.01,,,,,,
5787,10/27/2022 14:20:27,23.47,-14.45,7.01,,,,,,
5788,10/27/2022 14:35:27,23.52,-14.44,7.01,,,,,,
5789,10/27/2022 14:50:27,23.59,-14.42,7.01,,,,,,
5790,10/27/2022 15:05:27,23.66,-14.39,7.00,,,,,,
5791,10/27/2022 15:20:27,23.71,-14.33,7.00,,,,,,
5792,10/27/2022 15:35:27,24.00,-14.34,7.00,,,,,,
5793,10/27/2022 15:50:27,25.04,-14.45,7.01,,,,,,
5794,10/27/2022 16:05:27,24.12,-14.44,7.01,,,,,,
5795,10/27/2022 16:20:27,22.80,-14.63,7.01,,,,,,
5796,10/27/2022 16:35:27,21.84,-14.59,7.01,,,,,,
5797,10/27/2022 16:50:27,21.46,-14.61,7.01,,,,,,
5798,10/27/2022 17:05:27,21.68,-14.53,7.01,,,,,,
5799,10/27/2022 17:20:27,21.89,-14.53,7.01,,,,,,
5800,10/27/2022 17:35:27,22.06,-14.55,7.01,,,,,,
5801,10/27/2022 17:50:27,22.15,-14.55,7.01,,,,,,
5802,10/27/2022 18:05:27,22.23,-14.55,7.01,,,,,,
5803,10/27/2022 18:20:27,22.27,-14.56,7.01,,,,,,
5804,10/27/2022 18:35:27,22.32,-14.55,7.01,,,,,,
5805,10/27/2022 18:50:27,22.32,-14.56,7.01,,,,,,
5806,10/27/2022 19:05:27,22.37,-14.58,7.01,,,,,,
5807,10/27/2022 19:20:27,22.35,-14.58,7.01,,,,,,
5808,10/27/2022 19:35:27,22.35,-14.58,7.01,,,,,,
5809,10/27/2022 19:50:27,22.30,-14.58,7.01,,,,,,
5810,10/27/2022 20:05:27,22.27,-14.58,7.01,,,,,,
5811,10/27/2022 20:20:27,22.25,-14.58,7.01,,,,,,
5812,10/27/2022 20:35:27,22.25,-14.58,7.01,,,,,,
5813,10/27/2022 20:50:27,22.23,-14.56,7.01,,,,,,
5814,10/27/2022 21:05:27,22.18,-14.56,7.01,,,,,,
5815,10/27/2022 21:20:27,22.15,-14.53,7.01,,,,,,
5816,10/27/2022 21:35:27,22.11,-14.52,7.01,,,,,,
5817,10/27/2022 21:50:27,22.11,-14.53,7.01,,,,,,
5818,10/27/2022 22:05:27,22.08,-14.52,7.01,,,,,,
5819,10/27/2022 22:20:27,22.03,-14.50,7.01,,,,,,
5820,10/27/2022 22:35:27,21.96,-14.47,7.01,,,,,,
5821,10/27/2022 22:50:27,21.89,-14.45,7.01,,,,,,
5822,10/27/2022 23:05:27,21.84,-14.44,7.01,,,,,,
5823,10/27/2022 23:20:27,21.84,-14.47,7.01,,,,,,
5824,10/27/2022 23:35:27,21.77,-14.47,7.01,,,,,,
5825,10/27/2022 23:50:27,21.72,-14.45,7.01,,,,,,
5826,10/28/2022 00:05:27,21.65,-14.42,7.01,,,,,,
5827,10/28/2022 00:20:27,21.58,-14.42,7.01,,,,,,
5828,10/28/2022 00:35:27,21.56,-14.42,7.01,,,,,,
5829,10/28/2022 00:50:27,21.56,-14.44,7.01,,,,,,
5830,10/28/2022 01:05:27,21.51,-14.45,7.01,,,,,,
5831,10/28/2022 01:20:27,21.46,-14.45,7.01,,,,,,
5832,10/28/2022 01:35:27,21.44,-14.42,7.01,,,,,,
5833,10/28/2022 01:50:27,21.37,-14.42,7.01,,,,,,
5834,10/28/2022 02:05:27,21.37,-14.44,7.01,,,,,,
5835,10/28/2022 02:20:27,21.37,-14.44,7.01,,,,,,
5836,10/28/2022 02:35:27,21.32,-14.45,7.01,,,,,,
5837,10/28/2022 02:50:27,21.27,-14.45,7.01,,,,,,
5838,10/28/2022 03:05:27,21.22,-14.44,7.01,,,,,,
5839,10/28/2022 03:20:27,21.17,-14.44,7.01,,,,,,
5840,10/28/2022 03:35:27,21.15,-14.45,7.01,,,,,,
5841,10/28/2022 03:50:27,21.15,-14.44,7.01,,,,,,
5842,10/28/2022 04:05:27,21.10,-14.47,7.01,,,,,,
5843,10/28/2022 04:20:27,21.06,-14.47,7.01,,,,,,
5844,10/28/2022 04:35:27,21.01,-14.47,7.01,,,,,,
5845,10/28/2022 04:50:27,20.94,-14.47,7.01,,,,,,
5846,10/28/2022 05:05:27,20.94,-14.48,7.01,,,,,,
5847,10/28/2022 05:20:27,20.94,-14.47,7.01,,,,,,
5848,10/28/2022 05:35:27,20.89,-14.52,7.01,,,,,,
5849,10/28/2022 05:50:27,20.82,-14.52,7.01,,,,,,
5850,10/28/2022 06:05:27,20.77,-14.52,7.01,,,,,,
5851,10/28/2022 06:20:27,20.75,-14.52,7.01,,,,,,
5852,10/28/2022 06:35:27,20.72,-14.53,7.01,,,,,,
5853,10/28/2022 06:50:27,20.72,-14.52,7.01,,,,,,
5854,10/28/2022 07:05:27,20.67,-14.56,7.01,,,,,,
5855,10/28/2022 07:20:27,20.63,-14.56,7.01,,,,,,
5856,10/28/2022 07:35:27,20.60,-14.56,7.01,,,,,,
5857,10/28/2022 07:50:27,20.58,-14.59,7.01,,,,,,
5858,10/28/2022 08:05:27,20.58,-14.59,7.01,,,,,,
5859,10/28/2022 08:20:27,20.60,-14.56,7.01,,,,,,
5860,10/28/2022 08:35:27,20.58,-14.59,7.01,,,,,,
5861,10/28/2022 08:50:27,20.58,-14.61,7.01,,,,,,
5862,10/28/2022 09:05:27,20.67,-14.58,7.01,,,,,,
5863,10/28/2022 09:20:27,21.08,-14.61,7.01,,,,,,
5864,10/28/2022 09:35:27,21.39,-14.61,7.01,,,,,,
5865,10/28/2022 09:50:27,21.53,-14.61,7.01,,,,,,
5866,10/28/2022 10:05:27,21.49,-14.59,7.01,,,,,,
5867,10/28/2022 10:20:27,21.49,-14.58,7.01,,,,,,
5868,10/28/2022 10:35:27,21.53,-14.55,7.01,,,,,,
5869,10/28/2022 10:50:27,21.60,-14.52,7.01,,,,,,
5870,10/28/2022 11:05:27,21.68,-14.52,7.01,,,,,,
5871,10/28/2022 11:20:27,21.82,-14.52,7.01,,,,,,
5872,10/28/2022 11:35:27,21.89,-14.47,7.01,,,,,,
5873,10/28/2022 11:50:27,21.96,-14.45,7.01,,,,,,
5874,10/28/2022 12:05:27,22.08,-14.44,7.01,,,,,,
5875,10/28/2022 12:20:27,22.18,-14.41,7.00,,,,,,
5876,10/28/2022 12:35:27,22.32,-14.39,7.00,,,,,,
5877,10/28/2022 12:50:27,22.39,-14.34,7.00,,,,,,
5878,10/28/2022 13:05:27,22.49,-14.30,7.00,,,,,,
5879,10/28/2022 13:20:27,22.56,-14.27,7.00,,,,,,
5880,10/28/2022 13:35:27,22.66,-14.25,7.00,,,,,,
5881,10/28/2022 13:50:27,22.78,-14.23,7.00,,,,,,
5882,10/28/2022 14:05:27,22.87,-14.19,7.00,,,,,,
5883,10/28/2022 14:20:27,22.92,-14.14,7.00,,,,,,
5884,10/28/2022 14:35:27,22.94,-14.09,7.00,,,,,,
5885,10/28/2022 14:50:27,22.97,-14.06,7.00,,,,,,
5886,10/28/2022 15:05:27,23.09,-14.06,7.00,,,,,,
5887,10/28/2022 15:20:27,23.18,-14.03,7.00,,,,,,
5888,10/28/2022 15:35:27,23.52,-14.02,7.00,,,,,,
5889,10/28/2022 15:50:27,24.92,-14.08,7.00,,,,,,
5890,10/28/2022 16:05:27,25.21,-13.63,6.99,,,,,,
5891,10/28/2022 16:20:27,24.73,-13.92,7.00,,,,,,
5892,10/28/2022 16:35:27,24.32,-14.09,7.00,,,,,,
5893,10/28/2022 16:50:27,24.03,-14.11,7.00,,,,,,
5894,10/28/2022 17:05:27,23.79,-14.05,7.00,,,,,,
5895,10/28/2022 17:20:27,23.57,-13.86,7.00,,,,,,
5896,10/28/2022 17:35:27,23.35,-13.94,7.00,,,,,,
5897,10/28/2022 17:50:27,23.26,-13.97,7.00,,,,,,
5898,10/28/2022 18:05:27,23.11,-13.92,7.00,,,,,,
5899,10/28/2022 18:20:27,22.97,-13.95,7.00,,,,,,
5900,10/28/2022 18:35:27,22.82,-13.95,7.00,,,,,,
5901,10/28/2022 18:50:27,22.66,-13.98,7.00,,,,,,
5902,10/28/2022 19:05:27,22.13,-14.16,7.00,,,,,,
5903,10/28/2022 19:20:27,21.70,-14.23,7.00,,,,,,
5904,10/28/2022 19:35:27,21.46,-14.27,7.00,,,,,,
5905,10/28/2022 19:50:27,21.32,-14.30,7.00,,,,,,
5906,10/28/2022 20:05:27,21.17,-14.34,7.00,,,,,,
5907,10/28/2022 20:20:27,20.98,-14.39,7.00,,,,,,
5908,10/28/2022 20:35:27,20.91,-14.44,7.01,,,,,,
5909,10/28/2022 20:50:27,20.70,-14.53,7.01,,,,,,
5910,10/28/2022 21:05:27,20.51,-14.61,7.01,,,,,,
5911,10/28/2022 21:20:27,20.39,-14.67,7.01,,,,,,
5912,10/28/2022 21:35:27,20.29,-14.72,7.01,,,,,,
5913,10/28/2022 21:50:27,20.29,-14.75,7.01,,,,,,
5914,10/28/2022 22:05:27,20.27,-14.78,7.01,,,,,,
5915,10/28/2022 22:20:27,20.20,-14.81,7.01,,,,,,
5916,10/28/2022 22:35:27,20.17,-14.84,7.01,,,,,,
5917,10/28/2022 22:50:27,20.13,-14.86,7.01,,,,,,
5918,10/28/2022 23:05:27,20.10,-14.89,7.01,,,,,,
5919,10/28/2022 23:20:27,20.15,-14.91,7.01,,,,,,
5920,10/28/2022 23:35:27,20.13,-14.92,7.01,,,,,,
5921,10/28/2022 23:50:27,20.10,-14.94,7.01,,,,,,
5922,10/29/2022 00:05:27,20.10,-14.95,7.01,,,,,,
5923,10/29/2022 00:20:27,20.08,-14.97,7.02,,,,,,
5924,10/29/2022 00:35:27,20.08,-15.00,7.02,,,,,,
5925,10/29/2022 00:50:27,20.10,-15.00,7.02,,,,,,
5926,10/29/2022 01:05:27,20.10,-15.00,7.02,,,,,,
5927,10/29/2022 01:20:27,20.08,-15.02,7.02,,,,,,
5928,10/29/2022 01:35:27,20.08,-15.03,7.02,,,,,,
5929,10/29/2022 01:50:27,20.08,-15.05,7.02,,,,,,
5930,10/29/2022 02:05:27,20.08,-15.05,7.02,,,,,,
5931,10/29/2022 02:20:27,20.08,-15.05,7.02,,,,,,
5932,10/29/2022 02:35:27,20.10,-15.05,7.02,,,,,,
5933,10/29/2022 02:50:27,20.10,-15.06,7.02,,,,,,
5934,10/29/2022 03:05:27,20.13,-15.06,7.02,,,,,,
5935,10/29/2022 03:20:27,20.13,-15.06,7.02,,,,,,
5936,10/29/2022 03:35:27,20.13,-15.06,7.02,,,,,,
5937,10/29/2022 03:50:27,20.13,-15.06,7.02,,,,,,
5938,10/29/2022 04:05:27,20.13,-15.06,7.02,,,,,,
5939,10/29/2022 04:20:27,20.13,-15.06,7.02,,,,,,
5940,10/29/2022 04:35:27,20.13,-15.05,7.02,,,,,,
5941,10/29/2022 04:50:27,20.15,-15.03,7.02,,,,,,
5942,10/29/2022 05:05:27,20.15,-15.02,7.02,,,,,,
5943,10/29/2022 05:20:27,20.15,-15.02,7.02,,,,,,
5944,10/29/2022 05:35:27,20.17,-15.02,7.02,,,,,,
5945,10/29/2022 05:50:27,20.17,-14.98,7.02,,,,,,
5946,10/29/2022 06:05:27,20.17,-14.97,7.02,,,,,,
5947,10/29/2022 06:20:27,20.20,-14.95,7.01,,,,,,
5948,10/29/2022 06:35:27,20.20,-14.94,7.01,,,,,,
5949,10/29/2022 06:50:27,20.20,-14.95,7.01,,,,,,
5950,10/29/2022 07:05:27,20.20,-14.95,7.01,,,,,,
5951,10/29/2022 07:20:27,20.22,-14.94,7.01,,,,,,
5952,10/29/2022 07:35:27,20.22,-14.94,7.01,,,,,,
5953,10/29/2022 07:50:27,20.22,-14.92,7.01,,,,,,
5954,10/29/2022 08:05:27,20.25,-14.92,7.01,,,,,,
5955,10/29/2022 08:20:27,20.25,-14.91,7.01,,,,,,
5956,10/29/2022 08:35:27,20.29,-14.89,7.01,,,,,,
5957,10/29/2022 08:50:27,20.32,-14.89,7.01,,,,,,
5958,10/29/2022 09:05:27,20.48,-14.92,7.01,,,,,,
5959,10/29/2022 09:20:27,20.91,-14.98,7.02,,,,,,
5960,10/29/2022 09:35:27,21.41,-14.98,7.02,,,,,,
5961,10/29/2022 09:50:27,21.51,-14.95,7.01,,,,,,
5962,10/29/2022 10:05:27,21.46,-14.92,7.01,,,,,,
5963,10/29/2022 10:20:27,21.46,-14.91,7.01,,,,,,
5964,10/29/2022 10:35:27,21.53,-14.89,7.01,,,,,,
5965,10/29/2022 10:50:27,21.68,-14.92,7.01,,,,,,
5966,10/29/2022 11:05:27,21.77,-14.88,7.01,,,,,,
5967,10/29/2022 11:20:27,21.87,-14.84,7.01,,,,,,
5968,10/29/2022 11:35:27,21.99,-14.80,7.01,,,,,,
5969,10/29/2022 11:50:27,22.13,-14.77,7.01,,,,,,
5970,10/29/2022 12:05:27,22.32,-14.72,7.01,,,,,,
5971,10/29/2022 12:20:27,22.51,-14.67,7.01,,,,,,
5972,10/29/2022 12:35:27,22.66,-14.63,7.01,,,,,,
5973,10/29/2022 12:50:27,22.80,-14.59,7.01,,,,,,
5974,10/29/2022 13:05:27,22.94,-14.56,7.01,,,,,,
5975,10/29/2022 13:20:27,23.11,-14.52,7.01,,,,,,
5976,10/29/2022 13:35:27,23.26,-14.48,7.01,,,,,,
5977,10/29/2022 13:50:27,23.40,-14.44,7.01,,,,,,
5978,10/29/2022 14:05:27,23.54,-14.41,7.00,,,,,,
5979,10/29/2022 14:20:27,23.66,-14.36,7.00,,,,,,
5980,10/29/2022 14:35:27,23.81,-14.33,7.00,,,,,,
5981,10/29/2022 14:50:27,23.95,-14.27,7.00,,,,,,
5982,10/29/2022 15:05:27,24.07,-14.22,7.00,,,,,,
5983,10/29/2022 15:20:27,24.22,-14.17,7.00,,,,,,
5984,10/29/2022 15:35:27,24.53,-14.09,7.00,,,,,,
5985,10/29/2022 15:50:27,25.33,-13.98,7.00,,,,,,
5986,10/29/2022 16:05:27,25.67,-13.70,6.99,,,,,,
5987,10/29/2022 16:20:27,25.55,-13.50,6.99,,,,,,
5988,10/29/2022 16:35:27,25.36,-13.44,6.99,,,,,,
5989,10/29/2022 16:50:27,25.19,-13.38,6.99,,,,,,
5990,10/29/2022 17:05:27,24.99,-13.31,6.99,,,,,,
5991,10/29/2022 17:20:27,24.82,-13.30,6.99,,,,,,
5992,10/29/2022 17:35:27,24.68,-13.31,6.99,,,,,,
5993,10/29/2022 17:50:27,24.56,-13.33,6.99,,,,,,
5994,10/29/2022 18:05:27,24.46,-13.31,6.99,,,,,,
5995,10/29/2022 18:20:27,24.36,-13.23,6.98,,,,,,
5996,10/29/2022 18:35:27,24.24,-13.38,6.99,,,,,,
5997,10/29/2022 18:50:27,24.15,-13.45,6.99,,,,,,
5998,10/29/2022 19:05:27,24.07,-13.50,6.99,,,,,,
