#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Host Connected,Button Up,End of File
2979,09/28/2022 12:35:27,19.32,-8.38,6.90,,,,
2980,09/28/2022 12:50:27,19.20,-9.28,6.91,,,,
2981,09/28/2022 13:05:27,19.25,-7.63,6.88,,,,
2982,09/28/2022 13:20:27,19.48,-7.75,6.89,,,,
2983,09/28/2022 13:35:27,19.82,-8.00,6.89,,,,
2984,09/28/2022 13:50:27,20.13,-7.72,6.89,,,,
2985,09/28/2022 14:05:27,20.44,-7.36,6.88,,,,
2986,09/28/2022 14:20:27,20.75,-7.09,6.87,,,,
2987,09/28/2022 14:35:27,20.67,-5.05,6.84,,,,
2988,09/28/2022 14:50:27,21.08,-7.44,6.88,,,,
2989,09/28/2022 15:05:27,21.39,-6.59,6.87,,,,
2990,09/28/2022 15:20:27,22.18,-5.95,6.86,,,,
2991,09/28/2022 15:35:27,22.80,-5.91,6.85,,,,
2992,09/28/2022 15:50:27,23.18,-5.72,6.85,,,,
2993,09/28/2022 16:05:27,23.52,-5.55,6.85,,,,
2994,09/28/2022 16:20:27,23.86,-5.27,6.84,,,,
2995,09/28/2022 16:35:27,24.10,-4.98,6.84,,,,
2996,09/28/2022 16:50:27,24.27,-4.75,6.83,,,,
2997,09/28/2022 17:05:27,24.41,-4.52,6.83,,,,
2998,09/28/2022 17:20:27,24.53,-4.25,6.83,,,,
2999,09/28/2022 17:35:27,24.58,-4.02,6.82,,,,
3000,09/28/2022 17:50:27,24.51,-3.69,6.82,,,,
3001,09/28/2022 18:05:27,24.44,-3.45,6.81,,,,
3002,09/28/2022 18:20:27,24.36,-3.34,6.81,,,,
3003,09/28/2022 18:35:27,24.27,-3.33,6.81,,,,
3004,09/28/2022 18:50:27,24.15,-3.20,6.81,,,,
3005,09/28/2022 19:05:27,24.07,-3.02,6.80,,,,
3006,09/28/2022 19:20:27,24.03,-2.91,6.80,,,,
3007,09/28/2022 19:35:27,23.98,-2.81,6.80,,,,
3008,09/28/2022 19:50:27,23.93,-2.69,6.80,,,,
3009,09/28/2022 20:05:27,23.88,-2.53,6.80,,,,
3010,09/28/2022 20:20:27,23.86,-2.38,6.79,,,,
3011,09/28/2022 20:35:27,23.83,-2.27,6.79,,,,
3012,09/28/2022 20:50:27,23.79,-2.13,6.79,,,,
3013,09/28/2022 21:05:27,23.76,-1.97,6.79,,,,
3014,09/28/2022 21:20:27,23.71,-1.78,6.78,,,,
3015,09/28/2022 21:35:27,23.69,-1.59,6.78,,,,
3016,09/28/2022 21:50:27,23.69,-1.36,6.77,,,,
3017,09/28/2022 22:05:27,23.69,-1.13,6.77,,,,
3018,09/28/2022 22:20:27,23.69,-0.94,6.77,,,,
3019,09/28/2022 22:35:27,23.64,-0.72,6.76,,,,
3020,09/28/2022 22:50:27,23.62,-0.45,6.76,,,,
3021,09/28/2022 23:05:27,23.59,-0.14,6.75,,,,
3022,09/28/2022 23:20:27,23.57,0.19,6.75,,,,
3023,09/28/2022 23:35:27,23.54,0.48,6.74,,,,
3024,09/28/2022 23:50:27,23.50,0.86,6.74,,,,
3025,09/29/2022 00:05:27,23.47,1.33,6.73,,,,
3026,09/29/2022 00:20:27,23.47,1.83,6.72,,,,
3027,09/29/2022 00:35:27,23.42,2.27,6.71,,,,
3028,09/29/2022 00:50:27,23.38,2.80,6.70,,,,
3029,09/29/2022 01:05:27,23.35,3.42,6.69,,,,
3030,09/29/2022 01:20:27,23.33,4.13,6.68,,,,
3031,09/29/2022 01:35:27,23.30,4.69,6.67,,,,
3032,09/29/2022 01:50:27,23.26,5.05,6.66,,,,
3033,09/29/2022 02:05:27,23.21,5.25,6.66,,,,
3034,09/29/2022 02:20:27,23.18,5.45,6.65,,,,
3035,09/29/2022 02:35:27,23.16,5.61,6.65,,,,
3036,09/29/2022 02:50:27,23.11,5.70,6.65,,,,
3037,09/29/2022 03:05:27,23.06,5.88,6.65,,,,
3038,09/29/2022 03:20:27,23.04,6.03,6.64,,,,
3039,09/29/2022 03:35:27,23.02,6.25,6.64,,,,
3040,09/29/2022 03:50:27,22.97,6.28,6.64,,,,
3041,09/29/2022 04:05:27,22.92,6.38,6.64,,,,
3042,09/29/2022 04:20:27,22.87,6.52,6.63,,,,
3043,09/29/2022 04:35:27,22.82,6.70,6.63,,,,
3044,09/29/2022 04:50:27,22.82,6.81,6.63,,,,
3045,09/29/2022 05:05:27,22.78,6.81,6.63,,,,
3046,09/29/2022 05:20:27,22.73,6.91,6.63,,,,
3047,09/29/2022 05:35:27,22.68,7.02,6.63,,,,
3048,09/29/2022 05:50:27,22.66,7.19,6.62,,,,
3049,09/29/2022 06:05:27,22.63,7.17,6.62,,,,
3050,09/29/2022 06:20:27,22.58,7.19,6.62,,,,
3051,09/29/2022 06:35:27,22.54,7.27,6.62,,,,
3052,09/29/2022 06:50:27,22.51,7.33,6.62,,,,
3053,09/29/2022 07:05:27,22.49,7.45,6.62,,,,
3054,09/29/2022 07:20:27,22.47,7.38,6.62,,,,
3055,09/29/2022 07:35:27,22.42,7.41,6.62,,,,
3056,09/29/2022 07:50:27,22.39,7.48,6.62,,,,
3057,09/29/2022 08:05:27,22.37,7.59,6.62,,,,
3058,09/29/2022 08:20:27,22.39,7.53,6.62,,,,
3059,09/29/2022 08:35:27,22.39,7.53,6.62,,,,
3060,09/29/2022 08:50:27,22.42,7.58,6.62,,,,
3061,09/29/2022 09:05:27,22.51,7.55,6.62,,,,
3062,09/29/2022 09:20:27,22.68,7.38,6.62,,,,
3063,09/29/2022 09:35:27,22.92,6.98,6.63,,,,
3064,09/29/2022 09:50:27,23.04,6.75,6.63,,,,
3065,09/29/2022 10:05:27,23.11,6.67,6.63,,,,
3066,09/29/2022 10:20:27,23.16,6.77,6.63,,,,
3067,09/29/2022 10:35:27,23.23,6.89,6.63,,,,
3068,09/29/2022 10:50:27,23.33,6.88,6.63,,,,
3069,09/29/2022 11:05:27,23.42,6.91,6.63,,,,
3070,09/29/2022 11:20:27,23.50,6.97,6.63,,,,
3071,09/29/2022 11:35:27,23.59,7.16,6.62,,,,
3072,09/29/2022 11:50:27,23.64,7.19,6.62,,,,
3073,09/29/2022 12:05:27,23.71,7.31,6.62,,,,
3074,09/29/2022 12:20:27,23.79,7.39,6.62,,,,
3075,09/29/2022 12:35:27,23.83,7.34,6.62,,,,
3076,09/29/2022 12:50:27,23.81,7.31,6.62,,,,
3077,09/29/2022 13:05:27,23.81,7.33,6.62,,,,
3078,09/29/2022 13:20:27,23.86,7.38,6.62,,,,
3079,09/29/2022 13:35:27,23.93,7.36,6.62,,,,
3080,09/29/2022 13:50:27,24.03,7.31,6.62,,,,
3081,09/29/2022 14:05:27,24.19,7.36,6.62,,,,
3082,09/29/2022 14:20:27,24.29,7.33,6.62,,,,
3083,09/29/2022 14:35:27,24.41,7.30,6.62,,,,
3084,09/29/2022 14:50:27,24.56,7.22,6.62,,,,
3085,09/29/2022 15:05:27,24.73,7.14,6.63,,,,
3086,09/29/2022 15:20:27,24.77,7.08,6.63,,,,
3087,09/29/2022 15:35:27,24.85,7.08,6.63,,,,
3088,09/29/2022 15:50:27,24.92,7.09,6.63,,,,
3089,09/29/2022 16:05:27,24.90,7.13,6.63,,,,
3090,09/29/2022 16:20:27,24.97,7.08,6.63,,,,
3091,09/29/2022 16:35:27,24.94,7.06,6.63,,,,
3092,09/29/2022 16:50:27,24.94,7.03,6.63,,,,
3093,09/29/2022 17:05:27,24.87,7.09,6.63,,,,
3094,09/29/2022 17:20:27,24.63,7.13,6.63,,,,
3095,09/29/2022 17:27:26,,,,Logged,,,
3096,09/29/2022 17:27:27,,,,,,Logged,
3097,09/29/2022 17:27:28,,,,,Logged,,Logged
